NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
Chiquimula,Camotán,Mujer,35,185,Maya
Chiquimula,Camotán,Mujer,36,3,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,36,129,Ladina (o)
Chiquimula,Camotán,Mujer,36,196,Maya
Chiquimula,Camotán,Mujer,37,2,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,37,1,Garífuna
Chiquimula,Camotán,Mujer,37,102,Ladina (o)
Chiquimula,Camotán,Mujer,37,188,Maya
Chiquimula,Camotán,Mujer,38,1,Garífuna
Chiquimula,Camotán,Mujer,38,118,Ladina (o)
Chiquimula,Camotán,Mujer,38,183,Maya
Chiquimula,Camotán,Mujer,39,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,39,96,Ladina (o)
Chiquimula,Camotán,Mujer,39,174,Maya
Chiquimula,Camotán,Mujer,40,3,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,40,1,Garífuna
Chiquimula,Camotán,Mujer,40,109,Ladina (o)
Chiquimula,Camotán,Mujer,40,172,Maya
Chiquimula,Camotán,Mujer,41,2,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,41,1,Garífuna
Chiquimula,Camotán,Mujer,41,81,Ladina (o)
Chiquimula,Camotán,Mujer,41,109,Maya
Chiquimula,Camotán,Mujer,42,2,Garífuna
Chiquimula,Camotán,Mujer,42,92,Ladina (o)
Chiquimula,Camotán,Mujer,42,149,Maya
Chiquimula,Camotán,Mujer,43,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,43,2,Garífuna
Chiquimula,Camotán,Mujer,43,94,Ladina (o)
Chiquimula,Camotán,Mujer,43,170,Maya
Chiquimula,Camotán,Mujer,44,2,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,44,3,Garífuna
Chiquimula,Camotán,Mujer,44,88,Ladina (o)
Chiquimula,Camotán,Mujer,44,157,Maya
Chiquimula,Camotán,Mujer,45,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,45,1,Extranjera (o)
Chiquimula,Camotán,Mujer,45,3,Garífuna
Chiquimula,Camotán,Mujer,45,84,Ladina (o)
Chiquimula,Camotán,Mujer,45,117,Maya
Chiquimula,Camotán,Mujer,46,77,Ladina (o)
Chiquimula,Camotán,Mujer,46,120,Maya
Chiquimula,Camotán,Mujer,46,1,Xinka
Chiquimula,Camotán,Mujer,47,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,47,1,Garífuna
Chiquimula,Camotán,Mujer,47,57,Ladina (o)
Chiquimula,Camotán,Mujer,47,112,Maya
Chiquimula,Camotán,Mujer,48,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,48,59,Ladina (o)
Chiquimula,Camotán,Mujer,48,115,Maya
Chiquimula,Camotán,Mujer,49,52,Ladina (o)
Chiquimula,Camotán,Mujer,49,88,Maya
Chiquimula,Camotán,Mujer,50,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,50,35,Ladina (o)
Chiquimula,Camotán,Mujer,50,103,Maya
Chiquimula,Camotán,Mujer,51,43,Ladina (o)
Chiquimula,Camotán,Mujer,51,78,Maya
Chiquimula,Camotán,Mujer,52,41,Ladina (o)
Chiquimula,Camotán,Mujer,52,104,Maya
Chiquimula,Camotán,Mujer,53,1,Extranjera (o)
Chiquimula,Camotán,Mujer,53,1,Garífuna
Chiquimula,Camotán,Mujer,53,67,Ladina (o)
Chiquimula,Camotán,Mujer,53,88,Maya
Chiquimula,Camotán,Mujer,54,1,Extranjera (o)
Chiquimula,Camotán,Mujer,54,58,Ladina (o)
Chiquimula,Camotán,Mujer,54,80,Maya
Chiquimula,Camotán,Mujer,55,1,Garífuna
Chiquimula,Camotán,Mujer,55,50,Ladina (o)
Chiquimula,Camotán,Mujer,55,99,Maya
Chiquimula,Camotán,Mujer,56,1,Garífuna
Chiquimula,Camotán,Mujer,56,43,Ladina (o)
Chiquimula,Camotán,Mujer,56,67,Maya
Chiquimula,Camotán,Mujer,57,2,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,57,42,Ladina (o)
Chiquimula,Camotán,Mujer,57,91,Maya
Chiquimula,Camotán,Mujer,58,65,Ladina (o)
Chiquimula,Camotán,Mujer,58,80,Maya
Chiquimula,Camotán,Mujer,59,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,59,46,Ladina (o)
Chiquimula,Camotán,Mujer,59,71,Maya
Chiquimula,Camotán,Mujer,60,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,60,1,Garífuna
Chiquimula,Camotán,Mujer,60,44,Ladina (o)
Chiquimula,Camotán,Mujer,60,80,Maya
Chiquimula,Camotán,Mujer,61,39,Ladina (o)
Chiquimula,Camotán,Mujer,61,74,Maya
Chiquimula,Camotán,Mujer,62,1,Garífuna
Chiquimula,Camotán,Mujer,62,29,Ladina (o)
Chiquimula,Camotán,Mujer,62,61,Maya
Chiquimula,Camotán,Mujer,63,31,Ladina (o)
Chiquimula,Camotán,Mujer,63,68,Maya
Chiquimula,Camotán,Mujer,64,2,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,64,41,Ladina (o)
Chiquimula,Camotán,Mujer,64,71,Maya
Chiquimula,Camotán,Mujer,65,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,65,1,Garífuna
Chiquimula,Camotán,Mujer,65,37,Ladina (o)
Chiquimula,Camotán,Mujer,65,55,Maya
Chiquimula,Camotán,Mujer,66,1,Extranjera (o)
Chiquimula,Camotán,Mujer,66,44,Ladina (o)
Chiquimula,Camotán,Mujer,66,53,Maya
Chiquimula,Camotán,Mujer,67,1,Garífuna
Chiquimula,Camotán,Mujer,67,34,Ladina (o)
Chiquimula,Camotán,Mujer,67,52,Maya
Chiquimula,Camotán,Mujer,68,28,Ladina (o)
Chiquimula,Camotán,Mujer,68,69,Maya
Chiquimula,Camotán,Mujer,69,28,Ladina (o)
Chiquimula,Camotán,Mujer,69,43,Maya
Chiquimula,Camotán,Mujer,70,1,Extranjera (o)
Chiquimula,Camotán,Mujer,70,1,Garífuna
Chiquimula,Camotán,Mujer,70,33,Ladina (o)
Chiquimula,Camotán,Mujer,70,42,Maya
Chiquimula,Camotán,Mujer,71,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,71,15,Ladina (o)
Chiquimula,Camotán,Mujer,71,38,Maya
Chiquimula,Camotán,Mujer,72,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,72,11,Ladina (o)
Chiquimula,Camotán,Mujer,72,37,Maya
Chiquimula,Camotán,Mujer,73,22,Ladina (o)
Chiquimula,Camotán,Mujer,73,32,Maya
Chiquimula,Camotán,Mujer,74,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,74,15,Ladina (o)
Chiquimula,Camotán,Mujer,74,28,Maya
Chiquimula,Camotán,Mujer,75,17,Ladina (o)
Chiquimula,Camotán,Mujer,75,39,Maya
Chiquimula,Camotán,Mujer,76,15,Ladina (o)
Chiquimula,Camotán,Mujer,76,28,Maya
Chiquimula,Camotán,Mujer,77,16,Ladina (o)
Chiquimula,Camotán,Mujer,77,28,Maya
Chiquimula,Camotán,Mujer,78,2,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,78,15,Ladina (o)
Chiquimula,Camotán,Mujer,78,27,Maya
Chiquimula,Camotán,Mujer,79,10,Ladina (o)
Chiquimula,Camotán,Mujer,79,13,Maya
Chiquimula,Camotán,Mujer,80,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,80,10,Ladina (o)
Chiquimula,Camotán,Mujer,80,25,Maya
Chiquimula,Camotán,Mujer,81,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,81,2,Ladina (o)
Chiquimula,Camotán,Mujer,81,9,Maya
Chiquimula,Camotán,Mujer,82,4,Ladina (o)
Chiquimula,Camotán,Mujer,82,12,Maya
Chiquimula,Camotán,Mujer,83,12,Ladina (o)
Chiquimula,Camotán,Mujer,83,9,Maya
Chiquimula,Camotán,Mujer,84,8,Ladina (o)
Chiquimula,Camotán,Mujer,84,6,Maya
Chiquimula,Camotán,Mujer,85,3,Ladina (o)
Chiquimula,Camotán,Mujer,85,6,Maya
Chiquimula,Camotán,Mujer,86,8,Ladina (o)
Chiquimula,Camotán,Mujer,86,12,Maya
Chiquimula,Camotán,Mujer,87,1,Extranjera (o)
Chiquimula,Camotán,Mujer,87,1,Ladina (o)
Chiquimula,Camotán,Mujer,87,9,Maya
Chiquimula,Camotán,Mujer,88,4,Ladina (o)
Chiquimula,Camotán,Mujer,88,8,Maya
Chiquimula,Camotán,Mujer,89,6,Maya
Chiquimula,Camotán,Mujer,90,2,Ladina (o)
Chiquimula,Camotán,Mujer,90,2,Maya
Chiquimula,Camotán,Mujer,91,2,Ladina (o)
Chiquimula,Camotán,Mujer,91,1,Maya
Chiquimula,Camotán,Mujer,92,2,Ladina (o)
Chiquimula,Camotán,Mujer,92,2,Maya
Chiquimula,Camotán,Mujer,93,2,Ladina (o)
Chiquimula,Camotán,Mujer,93,2,Maya
Chiquimula,Camotán,Mujer,94,2,Maya
Chiquimula,Camotán,Mujer,95,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Camotán,Mujer,95,2,Ladina (o)
Chiquimula,Camotán,Mujer,96,2,Ladina (o)
Chiquimula,Camotán,Mujer,97,1,Maya
Chiquimula,Camotán,Mujer,98,2,Maya
Chiquimula,Camotán,Mujer,99,1,Maya
Chiquimula,Camotán,Mujer,101,1,Ladina (o)
Chiquimula,Camotán,Mujer,110,1,Maya
Chiquimula,Chiquimula,Hombre,0,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,0,1126,Ladina (o)
Chiquimula,Chiquimula,Hombre,0,12,Maya
Chiquimula,Chiquimula,Hombre,1,1137,Ladina (o)
Chiquimula,Chiquimula,Hombre,1,8,Maya
Chiquimula,Chiquimula,Hombre,2,2,Garífuna
Chiquimula,Chiquimula,Hombre,2,1267,Ladina (o)
Chiquimula,Chiquimula,Hombre,2,5,Maya
Chiquimula,Chiquimula,Hombre,2,1,Xinka
Chiquimula,Chiquimula,Hombre,3,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,3,1241,Ladina (o)
Chiquimula,Chiquimula,Hombre,3,9,Maya
Chiquimula,Chiquimula,Hombre,4,2,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,4,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,4,4,Garífuna
Chiquimula,Chiquimula,Hombre,4,1308,Ladina (o)
Chiquimula,Chiquimula,Hombre,4,13,Maya
Chiquimula,Chiquimula,Hombre,5,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,5,4,Garífuna
Chiquimula,Chiquimula,Hombre,5,1266,Ladina (o)
Chiquimula,Chiquimula,Hombre,5,11,Maya
Chiquimula,Chiquimula,Hombre,6,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,6,2,Garífuna
Chiquimula,Chiquimula,Hombre,6,1278,Ladina (o)
Chiquimula,Chiquimula,Hombre,6,10,Maya
Chiquimula,Chiquimula,Hombre,7,3,Extranjera (o)
Chiquimula,Chiquimula,Hombre,7,3,Garífuna
Chiquimula,Chiquimula,Hombre,7,1147,Ladina (o)
Chiquimula,Chiquimula,Hombre,7,15,Maya
Chiquimula,Chiquimula,Hombre,8,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,8,1,Garífuna
Chiquimula,Chiquimula,Hombre,8,1231,Ladina (o)
Chiquimula,Chiquimula,Hombre,8,10,Maya
Chiquimula,Chiquimula,Hombre,9,3,Garífuna
Chiquimula,Chiquimula,Hombre,9,1187,Ladina (o)
Chiquimula,Chiquimula,Hombre,9,6,Maya
Chiquimula,Chiquimula,Hombre,10,3,Extranjera (o)
Chiquimula,Chiquimula,Hombre,10,1,Garífuna
Chiquimula,Chiquimula,Hombre,10,1185,Ladina (o)
Chiquimula,Chiquimula,Hombre,10,6,Maya
Chiquimula,Chiquimula,Hombre,11,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,11,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,11,1,Garífuna
Chiquimula,Chiquimula,Hombre,11,1118,Ladina (o)
Chiquimula,Chiquimula,Hombre,11,8,Maya
Chiquimula,Chiquimula,Hombre,12,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,12,2,Garífuna
Chiquimula,Chiquimula,Hombre,12,1225,Ladina (o)
Chiquimula,Chiquimula,Hombre,12,9,Maya
Chiquimula,Chiquimula,Hombre,13,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,13,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,13,4,Garífuna
Chiquimula,Chiquimula,Hombre,13,1173,Ladina (o)
Chiquimula,Chiquimula,Hombre,13,8,Maya
Chiquimula,Chiquimula,Hombre,14,3,Extranjera (o)
Chiquimula,Chiquimula,Hombre,14,4,Garífuna
Chiquimula,Chiquimula,Hombre,14,1129,Ladina (o)
Chiquimula,Chiquimula,Hombre,14,5,Maya
Chiquimula,Chiquimula,Hombre,15,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,15,2,Garífuna
Chiquimula,Chiquimula,Hombre,15,1211,Ladina (o)
Chiquimula,Chiquimula,Hombre,15,15,Maya
Chiquimula,Chiquimula,Hombre,16,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,16,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,16,3,Garífuna
Chiquimula,Chiquimula,Hombre,16,1173,Ladina (o)
Chiquimula,Chiquimula,Hombre,16,7,Maya
Chiquimula,Chiquimula,Hombre,17,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,17,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,17,3,Garífuna
Chiquimula,Chiquimula,Hombre,17,1251,Ladina (o)
Chiquimula,Chiquimula,Hombre,17,11,Maya
Chiquimula,Chiquimula,Hombre,17,1,Xinka
Chiquimula,Chiquimula,Hombre,18,3,Extranjera (o)
Chiquimula,Chiquimula,Hombre,18,2,Garífuna
Chiquimula,Chiquimula,Hombre,18,1324,Ladina (o)
Chiquimula,Chiquimula,Hombre,18,14,Maya
Chiquimula,Chiquimula,Hombre,19,2,Garífuna
Chiquimula,Chiquimula,Hombre,19,1013,Ladina (o)
Chiquimula,Chiquimula,Hombre,19,7,Maya
Chiquimula,Chiquimula,Hombre,20,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,20,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,20,2,Garífuna
Chiquimula,Chiquimula,Hombre,20,1074,Ladina (o)
Chiquimula,Chiquimula,Hombre,20,11,Maya
Chiquimula,Chiquimula,Hombre,21,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,21,987,Ladina (o)
Chiquimula,Chiquimula,Hombre,21,10,Maya
Chiquimula,Chiquimula,Hombre,22,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,22,2,Garífuna
Chiquimula,Chiquimula,Hombre,22,1080,Ladina (o)
Chiquimula,Chiquimula,Hombre,22,8,Maya
Chiquimula,Chiquimula,Hombre,22,1,Xinka
Chiquimula,Chiquimula,Hombre,23,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,23,6,Garífuna
Chiquimula,Chiquimula,Hombre,23,1060,Ladina (o)
Chiquimula,Chiquimula,Hombre,23,7,Maya
Chiquimula,Chiquimula,Hombre,24,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,24,930,Ladina (o)
Chiquimula,Chiquimula,Hombre,24,13,Maya
Chiquimula,Chiquimula,Hombre,24,1,Xinka
Chiquimula,Chiquimula,Hombre,25,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,25,1019,Ladina (o)
Chiquimula,Chiquimula,Hombre,25,12,Maya
Chiquimula,Chiquimula,Hombre,26,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,26,839,Ladina (o)
Chiquimula,Chiquimula,Hombre,26,7,Maya
Chiquimula,Chiquimula,Hombre,27,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,27,3,Garífuna
Chiquimula,Chiquimula,Hombre,27,852,Ladina (o)
Chiquimula,Chiquimula,Hombre,27,8,Maya
Chiquimula,Chiquimula,Hombre,28,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,28,5,Extranjera (o)
Chiquimula,Chiquimula,Hombre,28,4,Garífuna
Chiquimula,Chiquimula,Hombre,28,890,Ladina (o)
Chiquimula,Chiquimula,Hombre,28,8,Maya
Chiquimula,Chiquimula,Hombre,29,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,29,5,Extranjera (o)
Chiquimula,Chiquimula,Hombre,29,717,Ladina (o)
Chiquimula,Chiquimula,Hombre,29,5,Maya
Chiquimula,Chiquimula,Hombre,30,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,30,2,Garífuna
Chiquimula,Chiquimula,Hombre,30,891,Ladina (o)
Chiquimula,Chiquimula,Hombre,30,3,Maya
Chiquimula,Chiquimula,Hombre,31,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,31,1,Garífuna
Chiquimula,Chiquimula,Hombre,31,498,Ladina (o)
Chiquimula,Chiquimula,Hombre,31,13,Maya
Chiquimula,Chiquimula,Hombre,32,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,32,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,32,720,Ladina (o)
Chiquimula,Chiquimula,Hombre,32,10,Maya
Chiquimula,Chiquimula,Hombre,33,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,33,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,33,1,Garífuna
Chiquimula,Chiquimula,Hombre,33,670,Ladina (o)
Chiquimula,Chiquimula,Hombre,33,7,Maya
Chiquimula,Chiquimula,Hombre,34,4,Extranjera (o)
Chiquimula,Chiquimula,Hombre,34,1,Garífuna
Chiquimula,Chiquimula,Hombre,34,704,Ladina (o)
Chiquimula,Chiquimula,Hombre,34,8,Maya
Chiquimula,Chiquimula,Hombre,35,3,Extranjera (o)
Chiquimula,Chiquimula,Hombre,35,1,Garífuna
Chiquimula,Chiquimula,Hombre,35,682,Ladina (o)
Chiquimula,Chiquimula,Hombre,35,8,Maya
Chiquimula,Chiquimula,Hombre,36,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,36,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,36,2,Garífuna
Chiquimula,Chiquimula,Hombre,36,515,Ladina (o)
Chiquimula,Chiquimula,Hombre,36,4,Maya
Chiquimula,Chiquimula,Hombre,37,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,37,594,Ladina (o)
Chiquimula,Chiquimula,Hombre,37,10,Maya
Chiquimula,Chiquimula,Hombre,38,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,38,1,Garífuna
Chiquimula,Chiquimula,Hombre,38,666,Ladina (o)
Chiquimula,Chiquimula,Hombre,38,9,Maya
Chiquimula,Chiquimula,Hombre,39,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,39,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,39,3,Garífuna
Chiquimula,Chiquimula,Hombre,39,561,Ladina (o)
Chiquimula,Chiquimula,Hombre,39,6,Maya
Chiquimula,Chiquimula,Hombre,39,1,Xinka
Chiquimula,Chiquimula,Hombre,40,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,40,667,Ladina (o)
Chiquimula,Chiquimula,Hombre,40,6,Maya
Chiquimula,Chiquimula,Hombre,41,1,Garífuna
Chiquimula,Chiquimula,Hombre,41,430,Ladina (o)
Chiquimula,Chiquimula,Hombre,41,3,Maya
Chiquimula,Chiquimula,Hombre,42,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,42,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,42,2,Garífuna
Chiquimula,Chiquimula,Hombre,42,518,Ladina (o)
Chiquimula,Chiquimula,Hombre,42,5,Maya
Chiquimula,Chiquimula,Hombre,43,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,43,495,Ladina (o)
Chiquimula,Chiquimula,Hombre,43,3,Maya
Chiquimula,Chiquimula,Hombre,44,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,44,2,Garífuna
Chiquimula,Chiquimula,Hombre,44,403,Ladina (o)
Chiquimula,Chiquimula,Hombre,44,5,Maya
Chiquimula,Chiquimula,Hombre,45,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,45,2,Garífuna
Chiquimula,Chiquimula,Hombre,45,499,Ladina (o)
Chiquimula,Chiquimula,Hombre,45,3,Maya
Chiquimula,Chiquimula,Hombre,46,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,46,390,Ladina (o)
Chiquimula,Chiquimula,Hombre,46,5,Maya
Chiquimula,Chiquimula,Hombre,47,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,47,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,47,1,Garífuna
Chiquimula,Chiquimula,Hombre,47,382,Ladina (o)
Chiquimula,Chiquimula,Hombre,47,3,Maya
Chiquimula,Chiquimula,Hombre,48,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,48,3,Garífuna
Chiquimula,Chiquimula,Hombre,48,391,Ladina (o)
Chiquimula,Chiquimula,Hombre,48,6,Maya
Chiquimula,Chiquimula,Hombre,49,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,49,327,Ladina (o)
Chiquimula,Chiquimula,Hombre,49,2,Maya
Chiquimula,Chiquimula,Hombre,50,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,50,2,Garífuna
Chiquimula,Chiquimula,Hombre,50,500,Ladina (o)
Chiquimula,Chiquimula,Hombre,50,8,Maya
Chiquimula,Chiquimula,Hombre,51,1,Afrodescendiente/Creole/Afromestizo
Chiquimula,Chiquimula,Hombre,51,312,Ladina (o)
Chiquimula,Chiquimula,Hombre,51,1,Maya
Chiquimula,Chiquimula,Hombre,52,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,52,2,Garífuna
Chiquimula,Chiquimula,Hombre,52,370,Ladina (o)
Chiquimula,Chiquimula,Hombre,52,4,Maya
Chiquimula,Chiquimula,Hombre,53,367,Ladina (o)
Chiquimula,Chiquimula,Hombre,53,2,Maya
Chiquimula,Chiquimula,Hombre,53,1,Xinka
Chiquimula,Chiquimula,Hombre,54,2,Extranjera (o)
Chiquimula,Chiquimula,Hombre,54,1,Garífuna
Chiquimula,Chiquimula,Hombre,54,342,Ladina (o)
Chiquimula,Chiquimula,Hombre,54,4,Maya
Chiquimula,Chiquimula,Hombre,55,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,55,1,Garífuna
Chiquimula,Chiquimula,Hombre,55,365,Ladina (o)
Chiquimula,Chiquimula,Hombre,55,6,Maya
Chiquimula,Chiquimula,Hombre,56,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,56,334,Ladina (o)
Chiquimula,Chiquimula,Hombre,56,4,Maya
Chiquimula,Chiquimula,Hombre,57,338,Ladina (o)
Chiquimula,Chiquimula,Hombre,57,4,Maya
Chiquimula,Chiquimula,Hombre,58,353,Ladina (o)
Chiquimula,Chiquimula,Hombre,58,7,Maya
Chiquimula,Chiquimula,Hombre,59,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,59,264,Ladina (o)
Chiquimula,Chiquimula,Hombre,59,5,Maya
Chiquimula,Chiquimula,Hombre,60,1,Garífuna
Chiquimula,Chiquimula,Hombre,60,403,Ladina (o)
Chiquimula,Chiquimula,Hombre,60,9,Maya
Chiquimula,Chiquimula,Hombre,61,215,Ladina (o)
Chiquimula,Chiquimula,Hombre,61,3,Maya
Chiquimula,Chiquimula,Hombre,62,233,Ladina (o)
Chiquimula,Chiquimula,Hombre,62,3,Maya
Chiquimula,Chiquimula,Hombre,63,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,63,262,Ladina (o)
Chiquimula,Chiquimula,Hombre,63,3,Maya
Chiquimula,Chiquimula,Hombre,64,1,Garífuna
Chiquimula,Chiquimula,Hombre,64,259,Ladina (o)
Chiquimula,Chiquimula,Hombre,64,2,Maya
Chiquimula,Chiquimula,Hombre,65,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,65,1,Garífuna
Chiquimula,Chiquimula,Hombre,65,273,Ladina (o)
Chiquimula,Chiquimula,Hombre,65,3,Maya
Chiquimula,Chiquimula,Hombre,66,208,Ladina (o)
Chiquimula,Chiquimula,Hombre,66,2,Maya
Chiquimula,Chiquimula,Hombre,67,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,67,213,Ladina (o)
Chiquimula,Chiquimula,Hombre,67,4,Maya
Chiquimula,Chiquimula,Hombre,68,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,68,239,Ladina (o)
Chiquimula,Chiquimula,Hombre,68,1,Maya
Chiquimula,Chiquimula,Hombre,69,145,Ladina (o)
Chiquimula,Chiquimula,Hombre,69,3,Maya
Chiquimula,Chiquimula,Hombre,70,224,Ladina (o)
Chiquimula,Chiquimula,Hombre,70,1,Maya
Chiquimula,Chiquimula,Hombre,71,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,71,1,Garífuna
Chiquimula,Chiquimula,Hombre,71,145,Ladina (o)
Chiquimula,Chiquimula,Hombre,72,181,Ladina (o)
Chiquimula,Chiquimula,Hombre,72,2,Maya
Chiquimula,Chiquimula,Hombre,73,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,73,149,Ladina (o)
Chiquimula,Chiquimula,Hombre,73,1,Maya
Chiquimula,Chiquimula,Hombre,74,138,Ladina (o)
Chiquimula,Chiquimula,Hombre,75,155,Ladina (o)
Chiquimula,Chiquimula,Hombre,76,101,Ladina (o)
Chiquimula,Chiquimula,Hombre,76,2,Maya
Chiquimula,Chiquimula,Hombre,77,117,Ladina (o)
Chiquimula,Chiquimula,Hombre,78,119,Ladina (o)
Chiquimula,Chiquimula,Hombre,78,1,Maya
Chiquimula,Chiquimula,Hombre,79,110,Ladina (o)
Chiquimula,Chiquimula,Hombre,79,1,Maya
Chiquimula,Chiquimula,Hombre,80,107,Ladina (o)
Chiquimula,Chiquimula,Hombre,81,61,Ladina (o)
Chiquimula,Chiquimula,Hombre,82,1,Garífuna
Chiquimula,Chiquimula,Hombre,82,81,Ladina (o)
Chiquimula,Chiquimula,Hombre,83,72,Ladina (o)
Chiquimula,Chiquimula,Hombre,84,50,Ladina (o)
Chiquimula,Chiquimula,Hombre,84,1,Maya
Chiquimula,Chiquimula,Hombre,85,65,Ladina (o)
Chiquimula,Chiquimula,Hombre,86,1,Garífuna
Chiquimula,Chiquimula,Hombre,86,50,Ladina (o)
Chiquimula,Chiquimula,Hombre,87,49,Ladina (o)
Chiquimula,Chiquimula,Hombre,88,1,Extranjera (o)
Chiquimula,Chiquimula,Hombre,88,63,Ladina (o)
Chiquimula,Chiquimula,Hombre,88,1,Maya
Chiquimula,Chiquimula,Hombre,89,34,Ladina (o)
